"arc_length","p","u","v"
4.284,4.16483,0.670181,0
4.302,4.16766,0.67782,0
4.32,4.17049,0.685459,0
4.338,4.17332,0.693098,0
4.356,4.175,0.699808,0
4.374,4.17644,0.706329,0
4.392,4.17788,0.712849,0
4.41,4.17932,0.71937,0
4.428,4.18076,0.72589,0
4.446,4.1822,0.732411,0
4.464,4.18364,0.738931,0
4.482,4.18508,0.745451,0
4.5,4.1845,0.751079,0
4.518,4.18375,0.756635,0
4.536,4.18301,0.762191,0
4.554,4.18226,0.767747,0
4.572,4.18152,0.773303,0
4.59,4.18077,0.778859,0
4.608,4.18003,0.784415,0
4.626,4.17926,0.789953,0
4.644,4.17737,0.794645,0
4.662,4.17549,0.799338,0
4.68,4.1736,0.804031,0
4.698,4.17172,0.808723,0
4.716,4.16983,0.813416,0
4.734,4.16795,0.818109,0
4.752,4.16606,0.822801,0
4.77,4.16405,0.827407,0
4.788,4.16107,0.831355,0
4.806,4.1581,0.835303,0
4.824,4.15512,0.839251,0
4.842,4.15214,0.843198,0
4.86,4.14917,0.847146,0
4.878,4.14619,0.851094,0
4.896,4.14322,0.855042,0
4.914,4.14009,0.858853,0
4.932,4.13639,0.862154,0
4.95,4.13269,0.865456,0
4.968,4.129,0.868758,0
4.986,4.1253,0.872059,0
5.004,4.1216,0.875361,0
5.022,4.11791,0.878663,0
5.04,4.11421,0.881964,0
5.058,4.11033,0.885096,0
5.076,4.10604,0.887845,0
5.094,4.10176,0.890594,0
5.112,4.09747,0.893343,0
5.13,4.09319,0.896092,0
5.148,4.0889,0.89884,0
5.166,4.08462,0.901589,0
5.184,4.08033,0.904338,0
5.202,4.07587,0.906897,0
5.22,4.07117,0.909174,0
5.238,4.06646,0.911451,0
5.256,4.06175,0.913728,0
5.274,4.05704,0.916005,0
5.292,4.05234,0.918282,0
5.31,4.04763,0.920559,0
5.328,4.04292,0.922837,0
5.346,4.03805,0.924914,0
5.364,4.03302,0.926792,0
5.382,4.02799,0.928669,0
5.4,4.02296,0.930546,0
5.418,4.01793,0.932424,0
5.436,4.0129,0.934301,0
5.454,4.00787,0.936178,0
5.472,4.00283,0.938056,0
5.49,3.99766,0.939733,0
5.508,3.9924,0.941273,0
5.526,3.98713,0.942813,0
5.544,3.98186,0.944354,0
5.562,3.9766,0.945894,0
5.58,3.97133,0.947434,0
5.598,3.96606,0.948974,0
5.616,3.9608,0.950515,0
5.634,3.95541,0.95186,0
5.652,3.94997,0.953117,0
5.67,3.94453,0.954375,0
5.688,3.93909,0.955632,0
5.706,3.93364,0.95689,0
5.724,3.9282,0.958147,0
5.742,3.92276,0.959405,0
5.76,3.91732,0.960662,0
5.778,3.91178,0.961735,0
5.796,3.90621,0.962756,0
5.814,3.90065,0.963778,0
5.832,3.89508,0.964799,0
5.85,3.88951,0.965821,0
5.868,3.88395,0.966842,0
5.886,3.87838,0.967864,0
5.904,3.87281,0.968886,0
5.922,3.86717,0.969735,0
5.94,3.86151,0.97056,0
5.958,3.85585,0.971386,0
5.976,3.8502,0.972211,0
5.994,3.84454,0.973037,0
6.012,3.83889,0.973863,0
6.03,3.83323,0.974688,0
6.048,3.82757,0.975514,0
6.066,3.82186,0.976182,0
6.084,3.81614,0.976845,0
6.102,3.81042,0.977509,0
6.12,3.8047,0.978173,0
6.138,3.79898,0.978837,0
6.156,3.79326,0.979501,0
6.174,3.78754,0.980164,0
6.192,3.78182,0.980819,0
6.21,3.77606,0.981349,0
6.228,3.7703,0.98188,0
6.246,3.76454,0.982411,0
6.264,3.75878,0.982942,0
6.282,3.75302,0.983472,0
6.3,3.74725,0.984003,0
6.318,3.74149,0.984534,0
6.336,3.73573,0.985046,0
6.354,3.72994,0.985468,0
6.372,3.72415,0.98589,0
6.39,3.71836,0.986312,0
6.408,3.71257,0.986734,0
6.426,3.70679,0.987156,0
6.444,3.701,0.987578,0
6.462,3.69521,0.988,0
6.48,3.68942,0.988399,0
6.498,3.68361,0.988733,0
6.516,3.67781,0.989066,0
6.534,3.672,0.9894,0
6.552,3.6662,0.989733,0
6.57,3.6604,0.990067,0
6.588,3.65459,0.9904,0
6.606,3.64879,0.990734,0
6.624,3.64298,0.991041,0
6.642,3.63717,0.991303,0
6.66,3.63135,0.991565,0
6.678,3.62554,0.991827,0
6.696,3.61973,0.992089,0
6.714,3.61391,0.992351,0
6.732,3.6081,0.992613,0
6.75,3.60229,0.992875,0
6.768,3.59647,0.99311,0
6.786,3.59065,0.993315,0
6.804,3.58484,0.993519,0
6.822,3.57902,0.993723,0
6.84,3.57321,0.993927,0
6.858,3.56739,0.994132,0
6.876,3.56157,0.994336,0
6.894,3.55576,0.99454,0
6.912,3.54994,0.994719,0
6.93,3.54412,0.994877,0
6.948,3.53831,0.995036,0
6.966,3.53249,0.995194,0
6.984,3.52667,0.995352,0
7.002,3.52086,0.99551,0
7.02,3.51504,0.995668,0
7.038,3.50923,0.995826,0
7.056,3.50341,0.995961,0
7.074,3.4976,0.996082,0
7.092,3.49178,0.996204,0
7.11,3.48597,0.996325,0
7.128,3.48016,0.996447,0
7.146,3.47434,0.996568,0
7.164,3.46853,0.99669,0
7.182,3.46272,0.996811,0
7.2,3.45691,0.996911,0
7.218,3.4511,0.997003,0
7.236,3.44529,0.997096,0
7.254,3.43948,0.997188,0
7.272,3.43367,0.997281,0
7.29,3.42786,0.997373,0
7.308,3.42205,0.997466,0
7.326,3.41624,0.997558,0
7.344,3.41044,0.997631,0
7.362,3.40463,0.997701,0
7.38,3.39883,0.997771,0
7.398,3.39303,0.99784,0
7.416,3.38722,0.99791,0
7.434,3.38142,0.99798,0
7.452,3.37561,0.998049,0
7.47,3.36981,0.998119,0
7.488,3.36401,0.998172,0
7.506,3.35821,0.998224,0
7.524,3.35241,0.998276,0
7.542,3.34661,0.998328,0
7.56,3.34081,0.998379,0
7.578,3.33501,0.998431,0
7.596,3.32921,0.998483,0
7.614,3.32341,0.998535,0
7.632,3.31762,0.998573,0
7.65,3.31183,0.998611,0
7.668,3.30603,0.998649,0
7.686,3.30024,0.998687,0
7.704,3.29445,0.998725,0
7.722,3.28865,0.998763,0
7.74,3.28286,0.998801,0
7.758,3.27706,0.998838,0
7.776,3.27127,0.998865,0
7.794,3.26549,0.998893,0
7.812,3.2597,0.99892,0
7.83,3.25391,0.998948,0
7.848,3.24812,0.998975,0
7.866,3.24233,0.999003,0
7.884,3.23654,0.99903,0
7.902,3.23075,0.999056,0
7.92,3.22497,0.999075,0
7.938,3.21918,0.999095,0
7.956,3.2134,0.999114,0
7.974,3.20761,0.999134,0
7.992,3.20183,0.999153,0
8.01,3.19605,0.999172,0
8.028,3.19026,0.999192,0
8.046,3.18448,0.999209,0
8.064,3.1787,0.999223,0
8.082,3.17292,0.999236,0
8.1,3.16714,0.999249,0
8.118,3.16136,0.999263,0
8.136,3.15558,0.999276,0
8.154,3.1498,0.999289,0
8.172,3.14402,0.999303,0
8.19,3.13824,0.999314,0
8.208,3.13246,0.999323,0
8.226,3.12668,0.999332,0
